Strain	T0
Spain/MD-H12-LP24-5999/2020	4038
Spain/MD-H12-LP27-2548/2020	4070
Spain/MD-H12-LP28-2522/2020	1982
Spain/MD-H12-LP29/2020	3224
Spain/MD-H12-LP30-2226/2020	4042
Spain/MD-H12-LP32/2020	3992
Spain/MD-H12-LP33/2020	4041
Spain/MD-H12-R11/2020	1999
Spain/MD-H12-R17/2020	2007
Spain/MD-H12-R19/2020	2009
Spain/MD-H12-R20/2020	2048
Spain/MD-H12-R22/2020	2003
Spain/MD-H12-R25/2020	2002
Spain/MD-HLP-112/2020	4032
Spain/MD-HLP-113/2020	3069
Spain/MD-HLP-H10-39/2020	4103
Spain/MD-HLP-H11-40/2020	4020
Spain/MD-HLP-H2-16/2020	3263
Spain/MD-HLP-H3-10/2020	4105
Spain/MD-HLP-H5-34/2020	4149
Spain/MD-HLP-H7-36/2020	4146
Spain/MD-HLP-H8-37/2020	4146
Spain/MD-HLP-H9-38/2020	3852
Spain/MD-HLP-LP10-12/2020	2092
Spain/MD-HLP-LP12-21/2020	4783
Spain/MD-HLP-LP14-3/2020	2315
Spain/MD-HLP-LP15-4/2020	3931
Spain/MD-HLP-R10-33/2020	3475
Spain/MD-HLP-R2-15/2020	3466
Spain/MD-HLP-R5-8/2020	2022
Spain/MD-IBV-001366/2020	2020
Spain/MD-IBV-001367/2020	3525
Spain/MD-IBV-001372/2020	3526
Spain/MD-IBV-001898/2020	3899
Spain/MD-IBV-004898/2020	3560
Spain/MD-IBV-004899/2020	2077
Spain/MD-IBV-004900/2020	2033
Spain/MD-IBV-004901/2020	2044
Spain/MD-IBV-004902/2020	2074
Spain/MD-IBV-004903/2020	2024
Spain/MD-IBV-004904/2020	2081
Spain/MD-IBV-004905/2020	2060
Spain/MD-IBV-004906/2020	2229
Spain/MD-IBV-004907/2020	2171
Spain/MD-IBV-004908/2020	4090
Spain/MD-IBV-004910/2020	2032
Spain/MD-IBV-004911/2020	2030
Spain/MD-IBV-004912/2020	2080
Spain/MD-IBV-004913/2020	4130
Spain/MD-IBV-004914/2020	2058
Spain/MD-IBV-004915/2020	2075
Spain/MD-IBV-004917/2020	2013
Spain/MD-IBV-004919/2020	4101
Spain/MD-IBV-005279/2020	2004
Spain/MD-IBV-005280/2020	2094
Spain/MD-IBV-005281/2020	2172
Spain/MD-IBV-005282/2020	4142
Spain/MD-IBV-005283/2020	2083
Spain/MD-IBV-005284/2020	4150
Spain/MD-IBV-005285/2020	2028
Spain/MD-IBV-005286/2020	462
Spain/MD-IBV-005287/2020	4004
Spain/MD-IBV-005289/2020	4001
Spain/MD-IBV-005290/2020	3954
Spain/MD-IBV-005291/2020	4141
Spain/MD-IBV-005292/2020	3831
Spain/MD-IBV-005293/2020	3832
Spain/MD-IBV-005294/2020	2173
Spain/MD-IBV-005295/2020	2034
Spain/MD-IBV-005297/2020	3534
Spain/MD-IBV-005298/2020	2082
Spain/MD-IBV-005299/2020	2078
Spain/MD-IBV-005300/2020	2018
Spain/MD-IBV-005302/2020	2073
Spain/MD-IBV-006403/2020	2049
Spain/MD-IBV-006434/2020	3829
Spain/MD-ISCIII-201105/2020	193
Spain/MD-ISCIII-201276/2020	2053
Spain/MD-ISCIII-201442/2020	4085
Spain/MD-ISCIII-201449/2020	2027
Spain/MD-ISCIII-201706/2020	4068
Spain/MD-ISCIII-201709/2020	4066
Spain/MD-ISCIII-201738/2020	3271
Spain/ML-ISCIII-202020/2020	4044
Spain/ML-ISCIII-202134/2020	532
Spain/ML-ISCIII-202135/2020	4021
Spain/ML-ISCIII-202449/2020	4059
Spain/ML-ISCIII-202452/2020	4045
Spain/ML-ISCIII-202454/2020	4046
Spain/NA-ISCIII-201944/2020	3481
Spain/NA-ISCIII-201945/2020	3857
Spain/NA-ISCIII-201951/2020	3487
Spain/NA-ISCIII-201952/2020	3877
Spain/NC-IBV-001358/2020	3822
Spain/NC-IBV-001359/2020	3530
Spain/NC-IBV-001360/2020	2066
Spain/NC-IBV-001361/2020	3531
Spain/NC-IBV-001362/2020	2064
Spain/NC-IBV-001363/2020	2065
Spain/NC-IBV-001364/2020	3870
Spain/NC-IBV-001365/2020	2047
Spain/NC-IBV-001368/2020	4052
Spain/NC-IBV-001369/2020	4003
Spain/NC-IBV-001370/2020	4058
Spain/NC-IBV-001371/2020	4088
Spain/NC-IBV-001373/2020	3272
Spain/NC-IBV-001374/2020	4016
Spain/NC-IBV-001376/2020	3528
Spain/NC-IBV-001377/2020	2795
Spain/NC-IBV-001378/2020	2059
Spain/NC-IBV-001379/2020	3529
Spain/NC-IBV-001380/2020	4144
Spain/NC-IBV-001381/2020	3527
Spain/NC-IBV-001382/2020	3255
Spain/NC-IBV-001383/2020	2376
Spain/NC-IBV-001384/2020	4092
Spain/NC-IBV-001385/2020	1483
Spain/NC-IBV-001386/2020	3764
Spain/PV-IBV-000664/2020	3687
Spain/PV-IBV-000665/2020	3661
Spain/PV-IBV-000666/2020	3591
Spain/PV-IBV-000669/2020	3599
Spain/PV-IBV-000670/2020	3619
Spain/PV-IBV-000677/2020	3681
Spain/PV-IBV-000678/2020	3694
Spain/PV-IBV-000682/2020	3579
Spain/PV-IBV-000683/2020	3583
Spain/PV-IBV-000685/2020	3667
Spain/PV-IBV-000686/2020	3686
Spain/PV-IBV-000689/2020	3602
Spain/PV-IBV-000690/2020	3783
Spain/PV-IBV-000691/2020	3659
Spain/PV-IBV-000692/2020	3668
Spain/PV-IBV-000693/2020	3671
Spain/PV-IBV-000694/2020	3598
Spain/PV-IBV-000695/2020	3818
Spain/PV-IBV-000696/2020	3592
Spain/PV-IBV-000697/2020	3657
Spain/PV-IBV-000698/2020	3692
Spain/PV-IBV-000699/2020	3593
Spain/PV-IBV-000702/2020	3620
Spain/PV-IBV-000703/2020	3653
Spain/PV-IBV-000704/2020	3658
Spain/PV-IBV-000705/2020	3594
Spain/PV-IBV-000706/2020	3685
Spain/PV-IBV-000707/2020	3679
Spain/PV-IBV-000708/2020	3787
Spain/PV-IBV-000709/2020	3680
Spain/PV-IBV-000710/2020	3770
Spain/PV-IBV-000712/2020	3613
Spain/PV-IBV-000714/2020	3754
Spain/PV-IBV-000715/2020	3695
Spain/PV-IBV-000716/2020	3540
Spain/PV-IBV-000717/2020	3651
Spain/PV-IBV-000718/2020	3647
Spain/PV-IBV-000721/2020	3815
Spain/PV-IBV-000727/2020	3651
Spain/PV-IBV-000728/2020	3627
Spain/PV-IBV-000729/2020	3625
Spain/PV-IBV-000730/2020	3621
Spain/PV-IBV-000736/2020	3543
Spain/PV-IBV-000737/2020	3622
Spain/PV-IBV-000738/2020	3767
Spain/PV-IBV-000744/2020	3617
Spain/PV-IBV-000748/2020	3660
Spain/PV-IBV-000749/2020	3640
Spain/PV-IBV-000750/2020	3651
Spain/PV-IBV-000751/2020	3597
Spain/PV-IBV-000752/2020	3805
Spain/PV-IBV-000754/2020	3752
Spain/PV-IBV-000756/2020	3603
Spain/PV-IBV-000758/2020	2035
Spain/PV-IBV-000759/2020	3604
Spain/PV-IBV-000760/2020	3546
Spain/PV-IBV-000766/2020	3693
Spain/PV-IBV-000769/2020	3590
Spain/PV-IBV-000775/2020	3798
Spain/PV-IBV-000778/2020	3618
Spain/PV-IBV-000779/2020	3804
Spain/PV-IBV-000783/2020	3696
Spain/PV-IBV-000784/2020	3690
Spain/PV-IBV-000786/2020	3826
Spain/PV-IBV-000792/2020	3743
Spain/PV-IBV-000793/2020	3817
Spain/PV-IBV-000794/2020	3806
Spain/PV-IBV-000796/2020	3491
Spain/PV-IBV-000804/2020	3662
Spain/PV-IBV-000805/2020	3652
Spain/PV-IBV-000806/2020	3785
Spain/PV-IBV-000812/2020	3765
Spain/PV-IBV-000814/2020	3632
Spain/PV-IBV-000815/2020	3821
Spain/PV-IBV-000816/2020	3596
Spain/PV-IBV-000817/2020	3587
Spain/PV-IBV-000822/2020	3492
Spain/PV-IBV-000829/2020	3797
Spain/PV-IBV-000830/2020	3494
Spain/PV-IBV-000835/2020	3600
Spain/PV-IBV-000839/2020	3578
Spain/PV-IBV-000840/2020	3581
Spain/PV-IBV-000842/2020	3601
Spain/PV-IBV-000843/2020	3649
Spain/PV-IBV-000845/2020	3786
Spain/PV-IBV-000847/2020	3809
Spain/PV-IBV-000851/2020	3576
Spain/PV-IBV-000852/2020	3691
Spain/PV-IBV-000853/2020	3616
Spain/PV-IBV-000855/2020	3580
Spain/PV-IBV-000856/2020	3615
Spain/PV-IBV-000857/2020	3623
Spain/PV-IBV-000858/2020	3819
Spain/PV-IBV-000859/2020	3614
Spain/PV-IBV-000860/2020	3485
Spain/PV-IBV-001500/2020	3990
Spain/PV-IBV-001528/2020	3760
Spain/PV-IBV-001531/2020	3768
Spain/PV-IBV-001542/2020	3547
Spain/PV-IBV-001553/2020	3490
Spain/PV-IBV-001558/2020	3767
Spain/PV-IBV-001559/2020	3861
Spain/PV-IBV-001560/2020	3626
Spain/PV-IBV-001566/2020	3654
Spain/PV-IBV-001568/2020	3650
Spain/PV-IBV-001570/2020	3750
Spain/PV-IBV-001574/2020	3759
Spain/PV-IBV-001575/2020	3624
Spain/PV-IBV-001576/2020	3808
Spain/PV-IBV-001577/2020	3655
Spain/PV-IBV-001578/2020	3668
Spain/PV-IBV-001580/2020	3944
Spain/PV-IBV-001583/2020	3751
Spain/PV-IBV-001585/2020	3698
Spain/PV-IBV-001587/2020	3758
Spain/PV-IBV-001588/2020	3729
Spain/PV-IBV-001594/2020	3499
Spain/PV-IBV-001598/2020	3810
Spain/PV-IBV-001600/2020	3493
Spain/PV-IBV-001601/2020	3490
Spain/PV-IBV-001603/2020	3803
Spain/PV-IBV-001604/2020	3645
Spain/PV-IBV-001605/2020	3497
Spain/PV-IBV-001606/2020	3545
Spain/PV-IBV-001608/2020	3646
Spain/PV-IBV-001610/2020	3656
Spain/PV-IBV-001611/2020	3766
Spain/PV-IBV-001612/2020	3699
Spain/PV-IBV-003189/2020	1571
Spain/PV-IBV-003190/2020	4055
Spain/PV-IBV-003191/2020	3609
Spain/PV-IBV-003192/2020	3757
Spain/PV-IBV-003193/2020	2071
Spain/PV-IBV-003194/2020	3707
Spain/PV-IBV-003195/2020	3664
Spain/PV-IBV-003196/2020	3784
Spain/PV-IBV-003197/2020	3586
Spain/PV-IBV-003198/2020	3541
Spain/PV-IBV-003199/2020	2070
Spain/PV-IBV-003200/2020	2220
Spain/PV-IBV-003201/2020	3503
Spain/PV-IBV-003202/2020	4062
Spain/PV-IBV-003203/2020	1573
Spain/PV-IBV-003204/2020	3989
Spain/PV-IBV-003205/2020	3539
Spain/PV-IBV-003206/2020	2042
Spain/PV-IBV-003207/2020	964
Spain/PV-IBV-003208/2020	4061
Spain/PV-IBV-003209/2020	3865
Spain/PV-IBV-003210/2020	2079
Spain/PV-IBV-003211/2020	3849
Spain/PV-IBV-003212/2020	2015
Spain/PV-IBV-003213/2020	1574
Spain/PV-IBV-003214/2020	3811
Spain/PV-IBV-003215/2020	4063
Spain/PV-IBV-003216/2020	3926
Spain/PV-IBV-003217/2020	2069
Spain/PV-IBV-003218/2020	2005
Spain/PV-IBV-003220/2020	3792
Spain/PV-IBV-003221/2020	1577
Spain/PV-IBV-003222/2020	4011
Spain/PV-IBV-003223/2020	2016
Spain/PV-IBV-003224/2020	3595
Spain/PV-IBV-003225/2020	1299
Spain/PV-IBV-003226/2020	2041
Spain/PV-IBV-003227/2020	4127
Spain/PV-IBV-003228/2020	2072
Spain/PV-IBV-003229/2020	4093
Spain/PV-IBV-003230/2020	4153
Spain/PV-IBV-003231/2020	3927
Spain/PV-IBV-003232/2020	1395
Spain/PV-IBV-003234/2020	3589
Spain/PV-IBV-003235/2020	4087
Spain/PV-IBV-003237/2020	3902
Spain/PV-IBV-003238/2020	4014
Spain/PV-IBV-003239/2020	4064
Spain/PV-IBV-003240/2020	3585
Spain/PV-IBV-003241/2020	4061
Spain/PV-ISCIII-201382/2020	3838
Spain/PV-ISCIII-201385/2020	3612
Spain/PV-ISCIII-201388/2020	3837
Spain/PV-ISCIII-201491/2020	3888
Spain/PV-ISCIII-201492/2020	294
Spain/PV-ISCIII-201493/2020	3878
Spain/PV-ISCIII-201602/2020	3841
Spain/PV-ISCIII-201607/2020	3840
Spain/PV-ISCIII-201920/2020	3888
Spain/RI-IBV-001375/2020	2017
Spain/RI-IBV-005943/2020	3512
Spain/RI-IBV-005944/2020	3739
Spain/RI-IBV-005953/2020	3799
Spain/RI-IBV-005956/2020	3520
Spain/RI-IBV-005957/2020	3489
Spain/RI-IBV-005958/2020	3863
Spain/RI-IBV-005959/2020	3522
Spain/RI-IBV-005960/2020	3874
Spain/RI-IBV-005961/2020	3711
Spain/RI-IBV-005962/2020	3719
Spain/RI-IBV-005963/2020	3718
Spain/RI-IBV-005964/2020	3516
Spain/RI-IBV-005965/2020	3515
Spain/RI-IBV-005966/2020	3514
Spain/RI-IBV-005967/2020	3519
Spain/RI-IBV-005968/2020	3733
Spain/RI-IBV-005969/2020	3735
Spain/RI-IBV-005970/2020	3704
Spain/RI-IBV-005971/2020	3577
Spain/RI-IBV-005973/2020	519
Spain/RI-IBV-005974/2020	3730
Spain/RI-IBV-005975/2020	522
Spain/RI-IBV-005976/2020	515
Spain/RI-IBV-005977/2020	518
Spain/RI-IBV-005978/2020	2099
Spain/RI-IBV-005979/2020	517
Spain/RI-IBV-005997/2020	3499
Spain/RI-IBV-006019/2020	3998
Spain/RI-IBV-006028/2020	3498
Spain/RI-IBV-98002288/2020	2055
Spain/RI-IBV-98002289/2020	3864
Spain/RI-IBV-98002290/2020	3794
Spain/RI-IBV-98002291/2020	3666
Spain/RI-IBV-98002292/2020	3875
Spain/RI-IBV-98002293/2020	3714
Spain/RI-IBV-98002294/2020	3682
Spain/RI-IBV-98002295/2020	3800
Spain/RI-IBV-98002296/2020	3708
Spain/RI-IBV-98002297/2020	3861
Spain/RI-IBV-98002298/2020	3823
Spain/RI-IBV-98002299/2020	3508
Spain/RI-IBV-98002300/2020	3538
Spain/RI-IBV-98002301/2020	3824
Spain/RI-IBV-98002302/2020	3856
Spain/RI-IBV-98002303/2020	3791
Spain/RI-IBV-98002304/2020	3866
Spain/RI-IBV-98002305/2020	514
Spain/RI-IBV-98002306/2020	507
Spain/RI-IBV-98002307/2020	3742
Spain/RI-IBV-98002308/2020	2025
Spain/RI-IBV-98002310/2020	3715
Spain/RI-IBV-98002311/2020	3582
Spain/RI-IBV-98002312/2020	3997
Spain/RI-IBV-98002314/2020	3716
Spain/RI-IBV-98002316/2020	506
Spain/RI-IBV-98002317/2020	3988
Spain/RI-IBV-98002364/2020	3511
Spain/RI-IBV-98002365/2020	3731
Spain/RI-IBV-98002366/2020	3705
Spain/RI-IBV-98002367/2020	513
Spain/RI-IBV-98002368/2020	510
Spain/RI-IBV-98002369/2020	4129
Spain/RI-IBV-98002381/2020	3509
Spain/RI-IBV-98002384/2020	511
Spain/RI-IBV-99005843/2020	3588
Spain/RI-IBV-99005844/2020	3518
Spain/RI-IBV-99005845/2020	3741
Spain/RI-IBV-99005846/2020	3740
Spain/RI-IBV-99005859/2020	3879
Spain/RI-IBV-99005860/2020	3701
Spain/RI-IBV-99005861/2020	3517
Spain/RI-IBV-99005862/2020	3795
Spain/RI-IBV-99005863/2020	3777
Spain/RI-IBV-99005864/2020	3871
Spain/RI-IBV-99005865/2020	3608
Spain/RI-IBV-99005866/2020	3713
Spain/RI-IBV-99005867/2020	3762
Spain/RI-IBV-99005868/2020	3720
Spain/RI-IBV-99005869/2020	3744
Spain/RI-IBV-99005870/2020	3710
Spain/RI-IBV-99005871/2020	516
Spain/RI-IBV-99005873/2020	3709
Spain/RI-IBV-99005874/2020	3510
Spain/RI-IBV-99005875/2020	3513
Spain/RI-IBV-99005876/2020	3738
Spain/RI-IBV-99005877/2020	3734
Spain/RI-IBV-99005878/2020	3736
Spain/RI-IBV-99005879/2020	3717
Spain/RI-IBV-99005880/2020	509
Spain/RI-IBV-99005881/2020	3706
Spain/RI-IBV-99005882/2020	3703
Spain/RI-IBV-99005883/2020	3737
Spain/RI-IBV-99005884/2020	3732
Spain/RI-IBV-99005885/2020	3991
Spain/RI-IBV-99005886/2020	508
Spain/RI-IBV-99005887/2020	512
Spain/RI-IBV-99005888/2020	3683
Spain/RI-IBV-99005906/2020	2014
Spain/RI-IBV-99005907/2020	520
Spain/RI-IBV-99005926/2020	3755
Spain/RI-IBV-h2285/2020	3488
Spain/RI-IBV-h2286/2020	3814
Spain/RI-IBV-h2287/2020	3523
Spain/RI-ISCIII-201277/2020	3769
Spain/RI-ISCIII-201334/2020	3763
Spain/RI-ISCIII-201563/2020	3702
Spain/RI-ISCIII-201564/2020	3639
Spain/RI-ISCIII-201565/2020	3712
Spain/RI-ISCIII-201566/2020	3773
Spain/RI-ISCIII-201568/2020	3479
Spain/RI-ISCIII-201569/2020	3859
Spain/RI-ISCIII-201570/2020	3842
Spain/RI-ISCIII-201571/2020	3478
Spain/RI-ISCIII-201572/2020	3886
Spain/RI-ISCIII-201573/2020	3638
Spain/RI-ISCIII-201574/2020	3843
Spain/RI-ISCIII-201575/2020	3843
Spain/RI-ISCIII-201576/2020	3834
Spain/VC-FISABIO-1/2020	4109
Spain/VC-FISABIO-100/2020	3971
Spain/VC-FISABIO-101/2020	3629
Spain/VC-FISABIO-115/2020	3256
Spain/VC-FISABIO-116/2020	3643
Spain/VC-FISABIO-117/2020	859
Spain/VC-FISABIO-118/2020	3628
Spain/VC-FISABIO-119/2020	3747
Spain/VC-FISABIO-12/2020	3644
Spain/VC-FISABIO-120/2020	4749
Spain/VC-FISABIO-121/2020	4747
Spain/VC-FISABIO-122/2020	4143
Spain/VC-FISABIO-123/2020	4748
Spain/VC-FISABIO-124/2020	3268
Spain/VC-FISABIO-125/2020	3521
Spain/VC-FISABIO-126/2020	3663
Spain/VC-FISABIO-127/2020	3684
Spain/VC-FISABIO-128/2020	3501
Spain/VC-FISABIO-129/2020	3976
Spain/VC-FISABIO-13/2020	3965
Spain/VC-FISABIO-14/2020	3642
Spain/VC-FISABIO-15/2020	3813
Spain/VC-FISABIO-16/2020	4054
Spain/VC-FISABIO-17/2020	4742
Spain/VC-FISABIO-18/2020	3524
Spain/VC-FISABIO-184/2020	4739
Spain/VC-FISABIO-19/2020	3761
Spain/VC-FISABIO-195/2020	4012
Spain/VC-FISABIO-197/2020	3985
Spain/VC-FISABIO-2/2020	3633
Spain/VC-FISABIO-20/2020	3774
Spain/VC-FISABIO-200/2020	4738
Spain/VC-FISABIO-21/2020	3772
Spain/VC-FISABIO-22/2020	3782
Spain/VC-FISABIO-266/2020	3665
Spain/VC-FISABIO-27/2020	3644
Spain/VC-FISABIO-28/2020	3630
Spain/VC-FISABIO-29/2020	3484
Spain/VC-FISABIO-3/2020	3779
Spain/VC-FISABIO-30/2020	3495
Spain/VC-FISABIO-31/2020	3833
Spain/VC-FISABIO-32/2020	3644
Spain/VC-FISABIO-33/2020	3833
Spain/VC-FISABIO-34/2020	3482
Spain/VC-FISABIO-35/2020	3486
Spain/VC-FISABIO-36/2020	3825
Spain/VC-FISABIO-37/2020	3644
Spain/VC-FISABIO-38/2020	3833
Spain/VC-FISABIO-39/2020	3644
Spain/VC-FISABIO-4/2020	3775
Spain/VC-FISABIO-40/2020	4213
Spain/VC-FISABIO-41/2020	961
Spain/VC-FISABIO-42/2020	4139
Spain/VC-FISABIO-43/2020	3965
Spain/VC-FISABIO-44/2020	4746
Spain/VC-FISABIO-45/2020	1206
Spain/VC-FISABIO-5/2020	3700
Spain/VC-FISABIO-54/2020	3780
Spain/VC-FISABIO-55/2020	3644
Spain/VC-FISABIO-56/2020	3780
Spain/VC-FISABIO-57/2020	3644
Spain/VC-FISABIO-58/2020	3483
Spain/VC-FISABIO-59/2020	3483
Spain/VC-FISABIO-6/2020	3610
Spain/VC-FISABIO-60/2020	3644
Spain/VC-FISABIO-61/2020	3644
Spain/VC-FISABIO-62/2020	3644
Spain/VC-FISABIO-7/2020	1009
Spain/VC-FISABIO-8/2020	3644
Spain/VC-FISABIO-88/2020	4746
Spain/VC-FISABIO-89/2020	3644
Spain/VC-FISABIO-90/2020	1378
Spain/VC-IBV-001930/2020	3635
Spain/VC-IBV-98000083/2020	3631
Spain/VC-IBV-98000317/2020	2031
Spain/VC-IBV-98003062/2020	3980
Spain/VC-IBV-98003063/2020	4740
Spain/VC-IBV-98003065/2020	4154
Spain/VC-IBV-98003066/2020	1573
Spain/VC-IBV-98003067/2020	3746
Spain/VC-IBV-98003069/2020	4741
Spain/VC-IBV-98003071/2020	3502
Spain/VC-IBV-98003073/2020	3850
Spain/VC-IBV-98003074/2020	3966
Spain/VC-IBV-98003075/2020	2076
Spain/VC-IBV-98003076/2020	2036
Spain/VC-IBV-98003078/2020	2062
Spain/VC-IBV-98003079/2020	3932
Spain/VC-IBV-98003081/2020	1405
Spain/VC-IBV-98003082/2020	3982
Spain/VC-IBV-98003083/2020	2056
Spain/VC-IBV-98003084/2020	3887
Spain/VC-IBV-98003085/2020	3975
Spain/VC-IBV-98003086/2020	1310
Spain/VC-IBV-98003087/2020	3900
Spain/VC-IBV-98003088/2020	3496
Spain/VC-IBV-98003089/2020	3979
Spain/VC-IBV-98003090/2020	3958
Spain/VC-IBV-98003091/2020	1396
Spain/VC-IBV-98003092/2020	4152
Spain/VC-IBV-98003093/2020	3999
Spain/VC-IBV-98003094/2020	4017
Spain/VC-IBV-98003095/2020	1409
Spain/VC-IBV-98003096/2020	3606
Spain/VC-IBV-98003097/2020	2037
Spain/VC-IBV-98003098/2020	4133
Spain/VC-IBV-98003099/2020	3985
Spain/VC-IBV-98003100/2020	3959
Spain/VC-IBV-98003101/2020	716
Spain/VC-IBV-98003102/2020	4138
Spain/VC-IBV-98003103/2020	3258
Spain/VC-IBV-98003104/2020	4095
Spain/VC-IBV-98003105/2020	3904
Spain/VC-IBV-98003106/2020	2046
Spain/VC-IBV-98003107/2020	962
Spain/VC-IBV-98003108/2020	3905
Spain/VC-IBV-98003109/2020	3960
Spain/VC-IBV-98003110/2020	4140
Spain/VC-IBV-98003111/2020	3274
Spain/VC-IBV-98003112/2020	1401
Spain/VC-IBV-98003113/2020	1407
Spain/VC-IBV-98003568/2020	2029
Spain/VC-IBV-98003569/2020	3535
Spain/VC-IBV-98003600/2020	4075
Spain/VC-IBV-98003601/2020	4079
Spain/VC-IBV-98003602/2020	4029
Spain/VC-IBV-98003603/2020	1408
Spain/VC-IBV-98003604/2020	4043
Spain/VC-IBV-98003631/2020	2063
Spain/VC-IBV-98003633/2020	4040
Spain/VC-IBV-98003635/2020	3265
Spain/VC-IBV-98003636/2020	4018
Spain/VC-IBV-98003638/2020	4030
Spain/VC-IBV-98003640/2020	4037
Spain/VC-IBV-98003641/2020	4031
Spain/VC-IBV-98003642/2020	1406
Sweden/01/2020	3231
Sweden/20-02114/2020	3232
Sweden/20-04631/2020	3151
Sweden/20-04736/2020	3156
Sweden/20-04850/2020	3150
Sweden/20-04851/2020	3150
Sweden/20-04852/2020	3150
Sweden/20-05444/2020	4779
Sweden/20-05448/2020	4254
Sweden/20-05469/2020	4254
Sweden/20-05627/2020	4780
Sweden/20-05653/2020	782
Sweden/20-08040/2020	4254
Sweden/20-08041/2020	2347
Sweden/20-08042/2020	1750
Sweden/20-08043/2020	1839
Sweden/20-08044/2020	4254
Sweden/20-08045/2020	4417
Sweden/20-08046/2020	3150
Sweden/20-08047/2020	1786
Sweden/20-08054/2020	4822
Sweden/20-08056/2020	3150
Sweden/20-08060/2020	1839
Sweden/20-08067/2020	3155
Sweden/20-08069/2020	1255
Sweden/20-08071/2020	1803
Sweden/20-08072/2020	1837
Sweden/20-08073/2020	4166
Sweden/20-08074/2020	2350
Sweden/20-08076/2020	1839
Sweden/20-08077/2020	1839
Sweden/20-08078/2020	1839
Sweden/20-08079/2020	1939
Sweden/20-08081/2020	1939
Sweden/20-08082/2020	4780
Sweden/20-08083/2020	4166
Sweden/20-08084/2020	1255
Sweden/20-08085/2020	1239
Sweden/20-08086/2020	1239
Sweden/20-08088/2020	1839
Sweden/20-08089/2020	1782
Sweden/20-08090/2020	1804
Sweden/20-08092/2020	4166
Sweden/20-08093/2020	4171
Sweden/20-08094/2020	4172
Sweden/20-08095/2020	1154
Sweden/20-08096/2020	1015
Sweden/20-08098/2020	1154
Sweden/20-08099/2020	1383
Sweden/20-08100/2020	1804
Sweden/20-08101/2020	1152
Sweden/20-08102/2020	1252
Sweden/20-08103/2020	1252
Sweden/20-08104/2020	4780
Sweden/20-08105/2020	653
Sweden/20-08106/2020	653
Sweden/20-08107/2020	4166
Sweden/20-08108/2020	1171
Sweden/20-08109/2020	1385
Sweden/20-08110/2020	1172
Sweden/20-08111/2020	1153
Sweden/20-08112/2020	1153
Sweden/20-08113/2020	4166
Sweden/20-08114/2020	1822
Sweden/20-08115/2020	1252
Sweden/20-08116/2020	4780
Sweden/20-08117/2020	4780
Sweden/20-08118/2020	4166
Sweden/20-08119/2020	4166
Sweden/20-08120/2020	4167
Sweden/20-08121/2020	4166
Sweden/20-08122/2020	4166
Sweden/20-08123/2020	971
Sweden/20-08124/2020	655
Sweden/20-08125/2020	653
Sweden/20-08126/2020	488
Sweden/20-08127/2020	3339
Sweden/20-08128/2020	3330
Sweden/20-08129/2020	1254
Sweden/20-08130/2020	4693
Sweden/20-08131/2020	4693
Sweden/20-08132/2020	683
Sweden/20-08133/2020	2879
Sweden/20-08134/2020	1645
Sweden/20-08136/2020	2871
Sweden/20-08142/2020	3354
Sweden/20-08143/2020	1644
Sweden/20-08144/2020	3332
Sweden/20-08145/2020	1832
Sweden/20-08146/2020	653
Sweden/20-08147/2020	480
Sweden/20-08148/2020	1252
Sweden/20-08149/2020	1238
Sweden/20-08150/2020	478
Sweden/20-08151/2020	478
Sweden/20-08152/2020	479
Sweden/20-08154/2020	2705
Sweden/20-08155/2020	1239
Sweden/20-08156/2020	698
Sweden/20-08157/2020	2868
Sweden/20-08158/2020	3337
Sweden/20-08160/2020	2348
Sweden/20-08162/2020	653
Sweden/20-08167/2020	654
Sweden/20-08168/2020	477
Sweden/20-08169/2020	1252
Sweden/20-08170/2020	4418
Sweden/20-08171/2020	1239
Sweden/20-08172/2020	481
Sweden/20-08173/2020	1239
Sweden/20-08174/2020	3934
Sweden/20-08179/2020	628
Sweden/20-08186/2020	2918
Sweden/20-50043/2020	4754
Sweden/20-50048/2020	4758
Sweden/20-50052/2020	1252
Sweden/20-50053/2020	1252
Sweden/20-50055/2020	1839
Sweden/20-50056/2020	1804
Sweden/20-50076/2020	4227
Sweden/20-50087/2020	1252
Sweden/20-50088/2020	1252
Sweden/20-50089/2020	1239
Sweden/20-50090/2020	1239
Sweden/20-50091/2020	4166
Sweden/20-50092/2020	1255
Sweden/20-50093/2020	958
Sweden/20-50094/2020	1252
Sweden/20-50095/2020	1839
Sweden/20-50096/2020	1255
Sweden/20-50097/2020	1293
Sweden/20-50098/2020	1252
Sweden/20-50099/2020	1014
Sweden/20-50100/2020	1257
Sweden/20-50101/2020	1252
Sweden/20-50103/2020	1803
Sweden/20-50104/2020	4780
Sweden/20-50105/2020	958
Sweden/20-50106/2020	1835
Sweden/20-50107/2020	1839
Sweden/20-50120/2020	4254
Sweden/20-50123/2020	4757
Sweden/20-50125/2020	3280
Sweden/20-50129/2020	4756
Sweden/20-50130/2020	4754
Sweden/20-50131/2020	4754
Sweden/20-50132/2020	1410
Sweden/20-50133/2020	4754
Sweden/20-50136/2020	1804
Sweden/20-50139/2020	1839
Sweden/20-50140/2020	1252
Sweden/20-50141/2020	1855
Sweden/20-50144/2020	4255
Sweden/20-50147/2020	4255
Sweden/20-50148/2020	958
Sweden/20-50149/2020	1804
Sweden/20-50150/2020	1839
