Strain	Source	Country	Province	City	Latitude	Longitude	Day	Month	Year	TP1	TP2
Italy/VEN-UniVR-108/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	27	3	2020	0	1
Italy/VEN-UniVR-110/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	27	3	2020	0	1
Italy/VEN-UniVR-111/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	28	3	2020	0	1
Italy/VEN-UniVR-112/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	28	3	2020	0	1
Italy/VEN-UniVR-114/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	28	3	2020	0	1
Italy/VEN-UniVR-115/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	28	3	2020	0	1
Italy/VEN-UniVR-116/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	29	3	2020	0	1
Italy/VEN-UniVR-117/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	29	3	2020	0	1
Italy/VEN-UniVR-118/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	29	3	2020	0	1
Italy/VEN-UniVR-119/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	29	3	2020	0	1
Italy/VEN-UniVR-122/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	3	2020	0	1
Italy/VEN-UniVR-123/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	3	2020	0	1
Italy/VEN-UniVR-124/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	3	2020	0	1
Italy/VEN-UniVR-125/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	3	2020	0	1
Italy/VEN-UniVR-126/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	3	2020	0	1
Italy/VEN-UniVR-127/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	31	3	2020	0	1
Italy/VEN-UniVR-132/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	2	4	2020	0	1
Italy/VEN-UniVR-133/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	2	4	2020	0	1
Italy/VEN-UniVR-134/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	2	4	2020	0	1
Italy/VEN-UniVR-137/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	3	4	2020	0	1
Italy/VEN-UniVR-138/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	4	4	2020	0	1
Italy/VEN-UniVR-139/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	4	4	2020	0	1
Italy/VEN-UniVR-140/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	4	4	2020	0	1
Italy/VEN-UniVR-141/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	5	4	2020	0	1
Italy/VEN-UniVR-143/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	6	4	2020	0	1
Italy/VEN-UniVR-144/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	6	4	2020	0	1
Italy/VEN-UniVR-146/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	9	4	2020	0	1
Italy/VEN-UniVR-147/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	9	4	2020	0	1
Italy/VEN-UniVR-148/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	9	4	2020	0	1
Italy/VEN-UniVR-151/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	4	2020	0	1
Italy/VEN-UniVR-152/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	14	4	2020	0	1
Italy/VEN-UniVR-153/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	16	4	2020	0	1
Italy/VEN-UniVR-17/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	20	4	2020	0	1
Italy/VEN-UniVR-2/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	7	4	2020	0	1
Italy/VEN-UniVR-24/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	30	4	2020	0	1
Italy/VEN-UniVR-3/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	7	4	2020	0	1
Italy/VEN-UniVR-35/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	7	3	2020	1	1
Italy/VEN-UniVR-36/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	7	3	2020	1	1
Italy/VEN-UniVR-37/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	7	3	2020	1	1
Italy/VEN-UniVR-38/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	8	3	2020	1	1
Italy/VEN-UniVR-39/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	10	3	2020	1	1
Italy/VEN-UniVR-4/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	18	4	2020	0	1
Italy/VEN-UniVR-40/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	10	3	2020	1	1
Italy/VEN-UniVR-41/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	10	3	2020	1	1
Italy/VEN-UniVR-42/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	11	3	2020	1	1
Italy/VEN-UniVR-43/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-44/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-45/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-46/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-47/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-48/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-49/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-5/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	11	3	2020	1	1
Italy/VEN-UniVR-50/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-52/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-53/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-54/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-55/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-56/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-57/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-58/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	12	3	2020	1	1
Italy/VEN-UniVR-59/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-6/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	8	3	2020	1	1
Italy/VEN-UniVR-60/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-61/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-63/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-64/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-65/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	13	3	2020	1	1
Italy/VEN-UniVR-67/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	14	3	2020	1	1
Italy/VEN-UniVR-70/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	14	3	2020	1	1
Italy/VEN-UniVR-72/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	17	3	2020	0	1
Italy/VEN-UniVR-73/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	19	3	2020	0	1
Italy/VEN-UniVR-74/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	20	3	2020	0	1
Italy/VEN-UniVR-75/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	20	3	2020	0	1
Italy/VEN-UniVR-76/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	20	3	2020	0	1
Italy/VEN-UniVR-77/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	20	3	2020	0	1
Italy/VEN-UniVR-78/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	21	3	2020	0	1
Italy/VEN-UniVR-79/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	21	3	2020	0	1
Italy/VEN-UniVR-8/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	5	3	2020	1	1
Italy/VEN-UniVR-80/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	22	3	2020	0	1
Italy/VEN-UniVR-81/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	22	3	2020	0	1
Italy/VEN-UniVR-83/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	23	3	2020	0	1
Italy/VEN-UniVR-84/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	23	3	2020	0	1
Italy/VEN-UniVR-86/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	23	3	2020	0	1
Italy/VEN-UniVR-87/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	23	3	2020	0	1
Italy/VEN-UniVR-90/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	24	3	2020	0	1
Italy/VEN-UniVR-91/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	24	3	2020	0	1
Italy/VEN-UniVR-92/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	24	3	2020	0	1
Italy/VEN-UniVR-93/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	24	3	2020	0	1
Italy/VEN-UniVR-94/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	25	3	2020	0	1
Italy/VEN-UniVR-95/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	25	3	2020	0	1
Italy/VEN-UniVR-98/2020	Cow_Farm	Italy	Veneto	Suzhou	45.6531715	11.8458281	25	3	2020	0	1
Jian/JX129/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	26	1	2020	1	1
Jian/JX169/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	27	1	2020	1	1
Jiangsu/JS01/2020	Cow_Farm	China	Jiangsu	Suzhou	32.9659843	119.4751358	23	1	2020	1	1
Jiangsu/JS03/2020	Cow_Farm	China	Jiangsu	Suzhou	32.9659843	119.4751358	24	1	2020	1	1
Jiujiang/JX22/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	22	1	2020	1	1
Lishui/LS003/2020	Cow_Farm	China	Zhejiang	Suzhou	29.1700821	120.0678864	24	1	2020	1	1
Lishui/LS111/2020	Cow_Farm	China	Zhejiang	Suzhou	29.1700821	120.0678864	25	1	2020	1	1
Lishui/LS556/2020	Cow_Farm	China	Zhejiang	Suzhou	29.1700821	120.0678864	28	1	2020	1	1
Lishui/LS557/2020	Cow_Farm	China	Zhejiang	Suzhou	29.1700821	120.0678864	1	2	2020	1	1
Lu-an/08/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	24	1	2020	1	1
Lu-an/110/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	1	2	2020	1	1
Lu-an/133/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	1	2	2020	1	1
Lu-an/163/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	2	2	2020	1	1
Lu-an/176/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	3	2	2020	1	1
Lu-an/19/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	26	1	2020	1	1
Lu-an/195/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	3	2	2020	1	1
Lu-an/226/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	4	2	2020	1	1
Lu-an/235/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	5	2	2020	1	1
Lu-an/247/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	5	2	2020	1	1
Lu-an/29/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	26	1	2020	1	1
Lu-an/295/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	6	2	2020	1	1
Lu-an/30/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	27	1	2020	1	1
Lu-an/319/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	6	2	2020	1	1
Lu-an/352/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	7	2	2020	1	1
Lu-an/359/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	7	2	2020	1	1
Lu-an/425/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	8	2	2020	1	1
Lu-an/426/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	8	2	2020	1	1
Lu-an/470/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	8	2	2020	1	1
Lu-an/570/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	11	2	2020	1	1
Lu-an/625/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	13	2	2020	1	1
Lu-an/678/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	14	2	2020	1	1
Lu-an/68/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	30	1	2020	1	1
Lu-an/777/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	15	2	2020	1	1
Lu-an/80/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	30	1	2020	1	1
Lu-an/98/2020	Cow_Farm	China	Anhui	Suzhou	31.8238602	117.2314758	31	1	2020	1	1
NanChang/JX216/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	23	3	2020	0	1
Nanchang/JX149/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	27	1	2020	1	1
Nanchang/JX155/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	29	1	2020	1	1
Nanchang/JX176/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	29	1	2020	1	1
Nanchang/JX177/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	30	1	2020	1	1
Nanchang/JX39/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	23	1	2020	1	1
Nanchang/JXN3T4/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	26	2	2020	1	1
Pingxiang/JX151/2020	Cow_Farm	China	Jiangxi	Suzhou	27.6112442	115.7272491	27	1	2020	1	1
Shandong/2020C1240062/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	30	1	2020	1	1
Shandong/2020C1240070/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	2	2	2020	1	1
Shandong/2020C1240071/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	3	2	2020	1	1
Shandong/2020C1240086/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	27	1	2020	1	1
Shandong/2020C1240111/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	28	1	2020	1	1
Shandong/2020C1240125/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	27	1	2020	1	1
Shandong/2020C1240126/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	28	1	2020	1	1
Shandong/2020C1240134/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	29	1	2020	1	1
Shandong/2020C1240145/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	27	1	2020	1	1
Shandong/2020C1240146/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	24	1	2020	1	1
Shandong/2020C1240152/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	29	1	2020	1	1
Shandong/2020C1240203/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	21	1	2020	1	1
Shandong/2020C1240214/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	27	1	2020	1	1
Shandong/2020C1240229/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	1	2	2020	1	1
Shandong/2020C1240275/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	1	2	2020	1	1
Shandong/2020C1240293/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	5	2	2020	1	1
Shandong/2020C1240295/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	6	2	2020	1	1
Shandong/2020C1240303/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	4	2	2020	1	1
Shandong/2020C1240309/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	30	1	2020	1	1
Shandong/2020C1240310/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	3	2	2020	1	1
Shandong/2020C1240314/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	5	2	2020	1	1
Shandong/2020C1240355/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	5	2	2020	1	1
Shandong/2020C1240360/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	5	2	2020	1	1
Shandong/2020C1240367/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	25	1	2020	1	1
Shandong/2020C1240380/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	30	1	2020	1	1
Shandong/2020C1240381/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	31	1	2020	1	1
Shandong/2020C1240384/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	3	2	2020	1	1
Shandong/2020C1240386/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	4	2	2020	1	1
Shandong/2020C1240428/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	26	1	2020	1	1
Shandong/2020C1240460/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	7	2	2020	1	1
Shandong/2020C1240470/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	26	1	2020	1	1
Shandong/2020C1240476/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	30	1	2020	1	1
Shandong/2020C1240500/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	25	1	2020	1	1
Shandong/2020C1240512/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	14	2	2020	1	1
Shandong/2020C1240526/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	17	2	2020	1	1
Shandong/2020C1240530/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	11	3	2020	1	1
Shandong/2020C1240531/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	12	3	2020	1	1
Shandong/2020C1240533/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	24	1	2020	1	1
Shandong/2020C1240535/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	19	3	2020	0	1
Shandong/2020C1240548/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	13	2	2020	1	1
Shandong/2020C1240550/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	12	2	2020	1	1
Shandong/2020C1240551/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	14	2	2020	1	1
Shandong/2020C1240555/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	14	2	2020	1	1
Shandong/2020C1240557/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	14	2	2020	1	1
Shandong/2020C1240619/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	10	2	2020	1	1
Shandong/2020C1240633/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	24	3	2020	0	1
Shandong/2020C1240636/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	14	2	2020	1	1
Shandong/2020C1240745/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	22	3	2020	0	1
Shandong/2020C1240764/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	15	2	2020	1	1
Shandong/IVDC-SD-001/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	19	1	2020	1	1
Shandong/LY001-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	21	1	2020	1	1
Shandong/LY002-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	21	1	2020	1	1
Shandong/LY004-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	26	1	2020	1	1
Shandong/LY006-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	25	1	2020	1	1
Shandong/LY007-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	25	1	2020	1	1
Shandong/LY008-2/2020	Cow_Farm	China	Shandong	Suzhou	36.3489189	118.1565399	30	1	2020	1	1
Shanghai/CH-02/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	28	2	2020	1	1
Shanghai/CH-03/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	23	1	2020	1	1
Shanghai/SH0002/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	25	1	2020	1	1
Shanghai/SH0003/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	25	1	2020	1	1
Shanghai/SH0004/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	28	1	2020	1	1
Shanghai/SH0005/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	28	1	2020	1	1
Shanghai/SH0008/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	28	1	2020	1	1
Shanghai/SH0009/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	29	1	2020	1	1
Shanghai/SH0010/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	29	1	2020	1	1
Shanghai/SH0011/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	29	1	2020	1	1
Shanghai/SH0013/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0014/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	28	1	2020	1	1
Shanghai/SH0021/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	2	2	2020	1	1
Shanghai/SH0022/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0023/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0026/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	2	2	2020	1	1
Shanghai/SH0027/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0029/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0031/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	2	2	2020	1	1
Shanghai/SH0032/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0033/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	4	2	2020	1	1
Shanghai/SH0035/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0036/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	4	2	2020	1	1
Shanghai/SH0037/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0040/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0041/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	29	1	2020	1	1
Shanghai/SH0042/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	6	2	2020	1	1
Shanghai/SH0043/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0045/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	4	2	2020	1	1
Shanghai/SH0047/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	4	2	2020	1	1
Shanghai/SH0048/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0049/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0050/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	5	2	2020	1	1
Shanghai/SH0051/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	6	2	2020	1	1
Shanghai/SH0053/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	1	2	2020	1	1
Shanghai/SH0054/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	2	2	2020	1	1
Shanghai/SH0056/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	8	2	2020	1	1
Shanghai/SH0058/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
Shanghai/SH0059/2020	Cow_Farm	China	Shanghai	Suzhou	31.2303696	121.4737015	30	1	2020	1	1
